6	0.308915776	782.757789696	95428956.6616822	612709757329767	2.95E+16	4.80E+26
7	8.031810176	75144.747810816	64509974703.2972	5.65E+18	5.18E+20	4.24E+32
8	208.827064576	7213895.78983834	43608742899428.9	5.20E+22	9.11E+24	3.75E+38
9	5429.503678976	692533995.82448	2.95E+16	4.80E+26	1.60E+29	3.32E+44
10	141167.095653376	66483263599.1501	1.99E+19	4.42E+30	2.81E+33	2.94E+50
11	3670344.48698778	6382393305518.41	1.35E+22	4.07E+34	4.94E+37	2.60E+56
12	95428956.6616822	612709757329767	9.11E+24	3.75E+38	8.69E+41	2.30E+62
