6 735.091890625 5.40360087663e+14 3.97214318458e+26 125812.387017 1.4111887426e+12
7 69833.7296094 4.87674979116e+18 3.40561626288e+32 1135456792.81 1.20991794819e+18
8 6634204.31289 4.40126668652e+22 2.91989024339e+38 1.02474975551e+13 1.03735340083e+24
9 630249409.725 3.97214318458e+26 2.50344089742e+44 9.24836654352e+16 8.89400872035e+29
10 59873693923.8 3.58485922409e+30 2.14638763943e+50 8.34665080552e+20 7.62550072661e+35
11 5.68800092276e+12 3.23533544974e+34 1.84025910236e+56 7.53285235198e+24 6.53791368548e+41
12 5.40360087663e+14 2.91989024339e+38 1.57779214788e+62 6.79839924767e+28 5.60544374609e+47
